Date,AAPL,JPM,MSFT,SPY,XOM
2020-07-21,93.91810607910156,85.67953491210938,198.8452606201172,300.0774230957031,34.478431701660156
2020-07-22,94.18194580078125,85.05897521972656,201.70289611816406,301.7855224609375,33.67535400390625
2020-07-23,89.89512634277344,85.30892181396484,192.929931640625,298.1846923828125,33.74485397338867
2020-07-24,89.67243194580078,84.70561218261719,191.74876403808594,296.26422119140625,33.53635787963867
2020-07-27,91.79769134521484,83.5162124633789,194.17776489257812,298.42474365234375,34.03056335449219
2020-07-28,90.2896728515625,83.8781967163086,192.43460083007812,296.531982421875,33.62902069091797
2020-07-29,92.02039337158203,85.91226196289062,194.3778076171875,300.1789855957031,33.99967575073242
2020-07-30,93.13383483886719,83.61964416503906,194.22537231445312,299.10797119140625,32.33173751831055
2020-07-31,102.88389587402344,83.29212188720703,195.28268432617188,301.4715881347656,32.4939079284668
2020-08-03,105.47633361816406,82.82671356201172,206.26564025878906,303.56744384765625,32.62517166137695
2020-08-04,106.18071746826172,82.35269927978516,203.16986083984375,304.739990234375,33.56724166870117
2020-08-05,106.56558227539062,83.78339385986328,202.8364715576172,306.6326599121094,33.86068344116211
2020-08-06,110.2835693359375,83.80925750732422,206.0846405029297,308.6824035644531,33.698516845703125
2020-08-07,107.77621459960938,85.6536865234375,202.39828491210938,308.90399169921875,33.54407501220703
2020-08-10,109.34271240234375,86.73966217041016,198.3689422607422,309.8273010253906,34.37032699584961
2020-08-11,106.09086608886719,89.48043823242188,193.73004150390625,307.269775390625,34.72554016113281
2020-08-12,109.6167221069336,88.72198486328125,199.26434326171875,311.5538330078125,34.71765899658203
2020-08-13,111.5566635131836,88.23069763183594,198.79766845703125,310.99072265625,33.86723327636719
2020-08-14,111.45722961425781,88.26518249511719,198.98814392089844,310.9999084472656,34.0168571472168
2020-08-17,111.166259765625,85.93810272216797,200.3026580810547,311.9878234863281,33.57589340209961
2020-08-18,112.09257507324219,84.7400894165039,201.4552764892578,312.6617126464844,33.41053009033203
2020-08-19,112.23323059082031,84.9383316040039,200.2330780029297,311.35992431640625,33.04043960571289
2020-08-20,114.7236328125,83.92130279541016,204.89271545410156,312.3294372558594,32.53647994995117
2020-08-21,120.6356201171875,83.8781967163086,203.40313720703125,313.43731689453125,32.292388916015625
2020-08-24,122.07846069335938,86.23975372314453,204.04295349121094,316.6135559082031,33.24517822265625
2020-08-25,121.07695007324219,86.61898040771484,206.6973876953125,317.7214660644531,32.190025329589844
2020-08-26,122.7234878540039,85.40373229980469,211.1661376953125,320.90673828125,31.504959106445312
2020-08-27,121.25640869140625,88.21346282958984,216.3510284423828,321.6083984375,31.29235076904297
2020-08-28,121.05998229980469,88.57545471191406,218.57579040527344,323.6858825683594,32.040409088134766
2020-08-31,125.1653823852539,86.35181427001953,215.34841918945312,322.5131530761719,31.449838638305664
2020-09-01,130.15106201171875,86.30870819091797,217.0098419189453,325.5508728027344,31.048250198364258
2020-09-02,127.45452117919922,87.61016082763672,221.19210815429688,330.2595520019531,30.859270095825195
2020-09-03,117.25039672851562,87.33435821533203,207.4899444580078,318.89398193359375,30.796266555786133
2020-09-04,117.32801055908203,89.22183990478516,204.5776824951172,316.2903747558594,30.772655487060547
2020-09-08,109.43241882324219,86.11911010742188,193.5108642578125,307.64837646484375,30.063966751098633
2020-09-09,113.79730224609375,86.9378890991211,201.75125122070312,313.7235107421875,29.88286018371582
2020-09-10,110.08230590820312,86.0415267944336,196.0985107421875,308.2762145996094,29.134796142578125
2020-09-11,108.63704681396484,87.11026763916016,194.81900024414062,308.4331359863281,29.056066513061523
2020-09-14,111.89615631103516,88.31690216064453,196.13673400878906,312.49566650390625,28.867080688476562
2020-09-15,112.07076263427734,85.56749725341797,199.35459899902344,314.07440185546875,28.559982299804688
2020-09-16,108.76313781738281,85.92945861816406,195.79296875,312.8280334472656,29.772628784179688
2020-09-17,107.0268783569336,84.94692993164062,193.74960327148438,310.0765380859375,29.76474952697754
2020-09-18,103.6319808959961,84.76592254638672,191.34336853027344,306.5068359375,29.28441619873047
2020-09-21,106.77470397949219,82.14584350585938,193.39627075195312,303.0954895019531,28.685970306396484
2020-09-22,108.4527359008789,81.24945831298828,198.0559539794922,306.18231201171875,27.97728729248047
